order_id;customer_id;order_status;order_purchase_timestamp;order_approved_at;order_delivered_carrier_date;order_delivered_customer_date;order_estimated_delivery_date;is_delivered;problem_order
a16e5d09309dd6b3e40a0c71da4861ae;a5c1b36e482bfd8a6653d0c63ed4a514;delivered;2018-03-05 21:26:27;2018-03-05 21:48:36;2018-03-06 18:37:50;2018-04-18 12:42:43;2018-04-05;True;True
8651a94589a7baddf5213b1703c98ad6;e5320aeab2efe67cfe3867c327294dac;delivered;2018-06-19 11:59:59;2018-06-19 12:18:30;2018-06-20 14:13:00;2018-07-20 16:24:48;2018-07-24;True;True
0d3932a3836fab6762836714e0eee9ae;a175acdd7db7e143800f80a43e468b1d;delivered;2018-02-27 22:17:09;2018-03-01 02:35:41;2018-03-08 00:09:39;2018-04-14 08:14:50;2018-03-28;True;True
e4f0fb907ebf79c450a8646d85c36d62;974f9c5c29d6eedcbe11b1b76ef43553;delivered;2018-02-01 16:37:28;2018-02-02 16:00:44;2018-02-06 18:37:02;2018-03-19 21:46:51;2018-02-26;True;True
829cd80a357f79daa5758c5f4007fe23;bfc617fed8813736c353eb59ab967901;delivered;2018-04-12 21:47:04;2018-04-13 21:50:54;2018-04-17 00:27:01;2018-05-14 18:02:55;2018-05-15;True;True
1eb1c9ea2b136f9dd002a9653253f916;2d67d754b997543e1149b44090e2557a;delivered;2017-10-20 14:22:18;2017-10-22 20:35:16;2017-10-24 17:18:57;2017-12-07 21:09:08;2017-11-08;True;True
97cca737331c9c6009a3e8b555d963b2;d2018619893dfe90ddb36350daf94d4b;delivered;2017-09-16 18:35:10;2017-09-19 03:36:31;2017-09-20 02:57:52;2017-10-20 20:41:15;2017-10-04;True;True
0b252b879dbab76b4730df79aeb1778f;735fea8fd580c255c79ad1572ad02a11;delivered;2018-02-11 21:29:50;2018-02-11 21:48:40;2018-02-15 19:13:20;2018-03-17 16:54:21;2018-03-08;True;True
6c690f3acecd6d2c000b1a67a1a699c3;6daa3acba8bd2c5608f4a8bf485416f8;delivered;2017-11-24 09:43:53;2017-11-24 13:13:20;2017-11-30 17:33:41;2017-12-26 22:52:47;2017-12-21;True;True
8d47519f5c9c42540b37bd3db0492878;5dd777a48c8124ad7284bf0ae14057e9;delivered;2016-10-04 21:32:35;2016-10-06 15:45:52;2016-10-30 13:25:25;2016-11-07 15:11:47;2016-11-30;True;True
a809c12014a1497839f797359c3f6d3e;914bc54a99e04ce218bc7ba0c40caa8e;delivered;2017-12-03 23:34:19;2017-12-03 23:54:01;2017-12-04 19:13:04;2018-01-09 01:05:59;2018-01-05;True;True
e1cbc1e8c3204aaecc891d1392f7b4d7;3b4d546d0e5f84a84c5cd3034c557b72;delivered;2018-01-04 09:22:57;2018-01-04 09:33:23;2018-02-06 19:27:54;2018-02-15 20:25:12;2018-03-14;True;True
bab59d9bb6cdeea66847c7025fe6ca57;32c75e5316c3ecad1fe3d71bd2c17930;delivered;2017-11-24 16:49:53;2017-11-24 20:33:52;2017-11-30 17:16:55;2017-12-27 17:19:07;2017-12-14;True;True
27c23f89fe3b1bb3b137c7be5ae8407e;1bde0d4e3110504dff1154416342f246;delivered;2018-01-06 09:15:53;2018-01-09 07:25:40;2018-02-15 15:06:02;2018-02-27 17:07:58;2018-03-13;True;True
ca07593549f1816d26a572e06dc1eab6;75683a92331068e2d281b11a7866ba44;delivered;2017-02-21 23:31:27;2017-02-23 02:35:15;2017-03-08 13:47:46;2017-09-19 14:36:39;2017-03-22;True;True
0406b335284c621b052c06d972ab7626;376f08a4928b577b7113659f1c2bf415;delivered;2018-04-06 13:03:10;2018-04-06 13:15:16;2018-04-10 00:32:57;2018-05-09 21:04:18;2018-05-17;True;True
30d6ee4a4d29531562ae9ca6c0635d61;107cce44c67b79a9979e971dd6227aa2;delivered;2017-10-10 11:04:32;2017-10-12 02:21:04;2017-11-24 16:43:12;2017-11-27 18:52:03;2017-10-30;True;True
1439b7c45e6b3497e1d86582382ec326;bc9aac45e306cb97ea8e5081feb5839d;delivered;2018-02-27 15:50:27;2018-02-28 10:11:14;2018-03-23 21:14:54;2018-04-03 20:21:17;2018-03-26;True;True
e9dc230425f2e6480a1ff929cd2582d5;6a54b14b9e3beb628bf3489862bb8281;delivered;2018-02-24 15:14:47;2018-02-24 15:27:26;2018-02-27 01:38:48;2018-04-05 17:12:09;2018-03-22;True;True
f1e29ed944fff812d3fb63c9c0ffb09d;e73598f08c4fc8c202f6307eb2c94779;delivered;2018-02-28 00:08:48;2018-03-01 16:50:40;2018-03-08 19:42:26;2018-04-18 15:52:18;2018-03-27;True;True
980c0688b61b100db985aae4b5cfa28f;2373e9210af2667dcacec9599eb2bf86;delivered;2018-01-26 17:01:40;2018-01-26 17:22:36;2018-01-29 18:39:00;2018-03-14 16:48:47;2018-02-22;True;True
fe0f1672afc3d22359c77f44d5c1e5b1;c1e9954632f52af1690efb1a3ded73fa;delivered;2018-03-12 15:16:56;2018-03-13 04:27:59;2018-03-19 16:54:30;2018-04-17 00:18:26;2018-04-05;True;True
c33a15434dbf8582136285a3e2995d1c;eecc32d272efdc22f46cbdee584c7c80;delivered;2018-02-15 13:11:35;2018-02-15 13:27:26;2018-02-20 20:35:19;2018-04-06 22:09:39;2018-03-23;True;True
de969b697705a8e3239d2f760c644c8a;b9d6a058e30a927c653a4d74412921ab;delivered;2017-03-05 16:10:01;2017-03-05 16:25:11;2017-03-06 13:37:12;2017-04-18 15:28:21;2017-04-06;True;True
1551eb55b3d7c7e38d2f826992446d64;da7b65d555ee1b2ec7d0b0008a272719;delivered;2018-03-14 13:05:44;2018-03-14 13:40:21;2018-03-14 22:51:42;2018-04-26 19:48:43;2018-04-10;True;True
e7ae3271e5b38526b2bfdfb2d7695689;39d7cb23edd7b7bae9e6e24e202d52cc;delivered;2018-03-03 11:32:56;2018-03-06 03:35:45;2018-03-06 23:52:27;2018-04-09 19:31:30;2018-04-03;True;True
009742b43f4530bc3db7f62332c50f4b;84dac31647902f79570207a7f29c2675;delivered;2017-10-24 15:15:58;2017-10-26 03:09:33;2017-11-28 01:46:49;2017-12-06 18:41:34;2017-11-10;True;True
1223c56f3b550439e13b563ac0ae0d98;5baf0da772687f76fb0ee2f2f29595df;delivered;2018-01-16 13:15:13;2018-01-18 02:11:54;2018-01-18 16:37:39;2018-02-17 15:29:08;2018-02-14;True;True
12c9b99637fcd911992b818793dfe8cc;4aceaefa6ec7bde59742df9ae8dd479e;delivered;2017-11-24 13:50:00;2017-11-24 15:55:17;2017-12-13 01:38:45;2017-12-26 23:49:51;2017-12-15;True;True
0517a3e68dac3308995edca2144db36e;17b05621a4b0481d008669e0a474b984;delivered;2018-04-26 18:53:02;2018-04-26 19:11:40;2018-04-30 06:23:00;2018-06-09 01:39:53;2018-06-01;True;True
61877f26b314bbf4aef8f12f4cf0ed7e;82c039fbaec6d8e716dac79611cd8a1c;delivered;2017-10-05 15:13:49;2017-10-05 15:28:20;2017-11-11 13:38:41;2017-11-17 17:06:25;2017-11-23;True;True
4a15263dd8da51ee9b6c6ed9fa843ee9;c3944031f7a763edadfa03361c9aa06d;delivered;2018-05-16 23:19:51;2018-05-17 00:34:02;2018-05-22 17:15:00;2018-06-18 16:36:52;2018-06-07;True;True
b35d2c40061791df49f5e3fe718b0b0b;98a14465604d4ede0ea6d0cfd38f3d5c;delivered;2018-01-18 16:33:51;2018-01-18 16:57:35;2018-01-23 21:52:51;2018-02-19 23:04:33;2018-02-14;True;True
fb87fe28380004e9d6ddcc862b23a82b;ce5c8c732842b0d9dd8b950e9d70358e;delivered;2018-02-08 14:10:22;2018-02-08 14:29:12;2018-02-16 00:55:09;2018-03-19 17:08:54;2018-03-16;True;True
fc74153e0ac39bb68c8f8f9e4758f001;787c8dad81798b72c5ae7d0ed526192e;delivered;2018-04-12 12:40:46;2018-04-13 12:50:48;2018-04-18 20:51:19;2018-06-29 17:03:25;2018-05-11;True;True
bef5d5c7e0fa907f3aefa9d3873c4f90;d9d4ab9f19fddeb11b274cac8154f450;delivered;2017-04-12 08:32:44;2017-04-14 02:50:13;2017-04-17 10:44:10;2017-05-16 09:57:39;2017-05-08;True;True
3a67e05f7b4f7fe736e90e6acc8689b3;7cf767e41998204e0dc91c2270542d83;delivered;2017-12-01 09:54:21;2017-12-01 11:31:59;2017-12-06 14:39:08;2018-01-08 19:29:59;2018-01-04;True;True
a1e9b3d43fb2498d663c7b598876614b;a0434fbe9ea51d8b38cf323354a31393;delivered;2017-12-07 00:37:54;2017-12-09 02:36:30;2017-12-20 19:09:46;2018-01-12 21:54:01;2018-01-05;True;True
0ec9178c102513dbaf788344446a3305;b9327bc06bdba60b82aae640ae35c41e;delivered;2018-05-02 18:37:00;2018-05-04 03:55:17;2018-05-08 09:55:00;2018-06-14 18:03:34;2018-06-04;True;True
ae785dd71169275eba0d44a30412aa17;1a0f3e7e61d2a1b7896ea1daff9d0a87;delivered;2018-03-05 12:49:00;2018-03-06 14:35:48;2018-03-08 21:39:53;2018-04-06 20:18:26;2018-03-27;True;True
8a978fd62dcc5d4c42fe95a394f718bb;1c63bb604d3d1925644f1449af9b9a61;delivered;2017-11-15 01:44:28;2017-11-17 03:35:46;2017-11-17 21:02:38;2018-01-10 00:04:39;2017-12-18;True;True
d4148052141383039b68bbb6bd525f3b;f3c52e9863e8cfcb77e896e4a75be1b3;delivered;2018-03-20 18:09:48;2018-03-20 18:28:08;2018-04-03 19:38:39;2018-05-22 15:52:29;2018-04-26;True;True
2b24fab07cfb3ca5b34f71a8b9934fde;e073ee9356bfef110cf4834bb89646f3;delivered;2017-11-30 10:26:58;2017-12-02 02:51:35;2017-12-12 14:58:27;2018-01-24 20:55:35;2017-12-26;True;True
ae30244c8470e653da0ebd82be453b8e;0d96322bbb3ebb688fc30c1a1aba3e5c;delivered;2017-12-11 21:50:38;2017-12-13 21:49:08;2018-01-09 18:36:47;2018-01-19 21:48:51;2018-02-05;True;True
0987ca7d6618e8d1a3bcc49207d6f713;8ccdac7eb0c1dc6e6263c1cfdb97420f;delivered;2017-12-05 19:40:10;2017-12-05 19:55:05;2017-12-18 17:55:37;2018-01-06 13:37:43;2018-01-08;True;True
8ce19cd80af40e6cb55f3e3abdc5a5cd;b151701284e0e85b8fab6d42b9c7363b;delivered;2017-11-24 21:50:35;2017-11-25 00:20:24;2017-11-27 15:06:15;2018-01-04 14:18:53;2017-12-29;True;True
921ccf9b5f8379e9262fabe9b953c55e;33f851c0c106198bcd5a906f28aef4a1;delivered;2018-04-01 17:54:56;2018-04-02 18:52:24;2018-04-03 22:56:51;2018-05-05 16:22:30;2018-04-20;True;True
7797e37c568b84182c813b9b2492b384;0411ba9ee6c7697c60b2e05345557958;delivered;2018-06-25 16:44:38;2018-06-25 17:18:51;2018-06-26 09:19:00;2018-09-12 15:51:39;2018-07-16;True;True
185bb8598892fb8715f771ea136623d1;c696689ac1d5b8ec661980ece878e3f3;delivered;2017-11-30 14:21:39;2017-12-02 14:17:14;2017-12-05 00:15:02;2018-01-26 18:12:46;2017-12-28;True;True
2e212e37333cf24f1acef20a298f38c6;d890d1f2c4f7491d86b272dec333120b;delivered;2018-05-02 18:03:13;2018-05-02 18:57:45;2018-05-03 13:39:00;2018-06-05 17:17:57;2018-06-07;True;True
e80d26af187e86a23accb193a999be40;591b9ee746511d856a9341b7e87fbfe0;delivered;2018-07-14 10:37:55;2018-07-14 10:50:10;2018-07-31 14:10:00;2018-08-15 18:04:16;2018-08-06;True;True
e52c9dfec957c503bed5d050a39c740f;8b8cd016c44d0a90a6523a2a52cf4369;delivered;2017-12-09 18:49:23;2017-12-09 18:56:28;2017-12-14 22:22:31;2018-03-27 01:57:14;2018-01-08;True;True
2f43e00527fc0602c116560861680ecd;54224cb0ac10a018b2dbc51d4a8d89f5;delivered;2017-11-24 11:16:55;2017-11-24 13:15:51;2017-11-27 22:22:03;2017-12-28 21:09:46;2017-12-26;True;True
3a64848764705419900d8390cb2ed7cb;d6dea36a07b3602c55b6645d48473b0b;delivered;2017-12-04 10:07:57;2017-12-05 10:03:15;2017-12-08 17:33:49;2018-01-17 16:42:01;2018-01-05;True;True
2631dba338efbcea9c3ace77ce210c01;8e941206a8be5ff6eff0de04fa1629e5;delivered;2016-10-06 08:28:19;2016-10-06 15:49:04;2016-11-30 10:53:48;2016-12-15 13:35:55;2017-01-09;True;True
772014e90d68acfafda19b12094adfc8;f36e975a61cbb2d56da68b2ea73c55ad;delivered;2018-03-07 23:25:51;2018-03-07 23:35:29;2018-03-12 23:12:40;2018-04-17 14:34:30;2018-04-10;True;True
9228682487293a245fb99c6f6b82fa23;62757d7876f76d66bcc0558e60a9e45b;delivered;2017-11-19 14:46:05;2017-11-19 14:55:29;2017-11-23 18:16:57;2017-12-21 17:12:36;2017-12-13;True;True
af8f67f3b2d6fc844d3c2c2857eac823;b56311081c4a2d43439f28f9d8f5e858;delivered;2018-01-06 18:19:33;2018-01-06 18:31:36;2018-01-10 17:46:15;2018-02-08 19:36:33;2018-02-08;True;True
5645645107dea4fb252b5fb68ed75db9;7ee62e783784426e8c7076646ea9f3d9;delivered;2018-02-15 10:03:48;2018-02-16 10:07:01;2018-02-19 22:07:36;2018-04-07 11:12:49;2018-03-13;True;True
5ad720f90855a1b905286d8a59dd0aca;071c264041baabae3785b47968d96ff3;delivered;2018-05-03 19:10:38;2018-05-05 03:15:14;2018-05-07 15:10:00;2018-06-06 16:18:32;2018-06-04;True;True
1b0ed67e2931f09f00cd8553479f5823;f02e1a594b4c9a366f72ca251c91da07;delivered;2017-11-20 11:45:14;2017-11-21 03:59:26;2017-11-24 17:28:55;2017-12-27 23:33:44;2017-12-21;True;True
f5a52747a52ed566b63d20a717778698;3a7841008ec6759d4e33345a3e146606;delivered;2017-10-19 17:23:01;2017-10-20 17:26:51;2017-11-06 19:37:47;2017-11-23 22:42:48;2017-11-29;True;True
23aee6ac2f5a0a3056aa62c615974c0c;c330f7967c92a086239c675991cb6aa6;delivered;2018-04-18 16:33:30;2018-04-18 17:14:39;2018-04-20 15:56:47;2018-06-01 18:54:20;2018-05-22;True;True
4525dd56bc3c3fb6d4e3b02a54db984d;62c1b2fedc08018cac5045b665fcf462;delivered;2018-02-11 00:12:16;2018-02-11 01:15:35;2018-02-26 10:45:08;2018-03-14 00:52:24;2018-03-09;True;True
cb6b0165d96a5abe74613ab5e67407ae;0dbbcdf57e3dc669466f0a0157beee8c;delivered;2017-11-28 21:38:47;2017-11-28 21:51:44;2017-11-29 15:53:48;2018-01-04 21:08:12;2017-12-22;True;True
88e3babdb4772c2fc14b52cee9cf7da7;307d23e1f14bd104cf9d7720157079a3;delivered;2018-06-26 20:14:37;2018-06-26 20:30:14;2018-07-26 14:03:00;2018-07-30 21:28:31;2018-08-13;True;True
2c2ad0e6636d842e7f1eead45cdc6065;89b38155c3932e00912173b7aef3dc94;delivered;2018-03-15 14:53:01;2018-03-17 02:45:46;2018-03-19 19:38:41;2018-04-24 16:49:47;2018-04-05;True;True
e43bf5e038481356e162cc65ab7fb1c2;660614a6a73e9d60ca9c9ab2b37d4bbf;delivered;2018-02-15 19:29:58;2018-02-15 20:15:32;2018-02-16 18:19:07;2018-04-30 16:44:28;2018-03-07;True;True
77bf14a61d9efbddff1e34f655e5ded6;ea0bf08a86058c39996ba369b82e743c;delivered;2018-03-11 19:39:41;2018-03-13 03:50:36;2018-03-14 20:38:44;2018-04-25 17:56:33;2018-04-03;True;True
15c73309f9a91be9baa4d58d1e02cbab;59365a596fafb5488c739ac1e657f6ab;delivered;2018-06-07 12:27:49;2018-06-07 12:58:02;2018-06-29 15:34:00;2018-07-23 16:04:56;2018-07-30;True;True
0a0ae6383118ebd8939e7d18c5dda408;dd8b5fb300450248e98874ee5171824c;delivered;2018-03-10 10:29:04;2018-03-10 11:08:11;2018-03-12 22:41:53;2018-04-12 15:59:05;2018-04-02;True;True
56f7baee2d1568fbd2dac0ba1a77418e;119c2bef5f2a91310495d3c149912884;delivered;2018-03-17 16:37:16;2018-03-17 16:50:45;2018-03-20 00:42:33;2018-04-20 15:21:16;2018-04-12;True;True
d47efef4161e33638c14122a723fd9fb;c228d2ea46e34e2257e8b34b694ad9e5;delivered;2018-04-05 08:22:39;2018-04-06 03:28:34;2018-05-04 15:42:00;2018-05-08 17:54:30;2018-05-09;True;True
7d09831e67caa193da82cfea3bee7aa5;1409b2945191b7aff1975ba2ce9918c5;delivered;2018-08-05 17:11:44;2018-08-05 17:31:19;2018-08-07 14:44:00;2018-09-25 00:47:25;2018-08-20;True;True
d86c683d3790be2beffa016e4140940d;eb71623aa4cc35bc122f26ebe26e9620;delivered;2018-01-22 17:08:00;2018-01-24 02:37:25;2018-01-31 00:21:15;2018-03-29 22:22:04;2018-02-14;True;True
ac1ba3d6cc5dbfbe4ebb5db9d2039bcc;d3625a7c916105c686352ba67f8a0ce7;delivered;2017-10-29 13:40:05;2017-10-31 03:55:16;2017-10-31 16:53:13;2017-12-05 00:16:34;2017-11-29;True;True
c2be39a9987d992896de790f005d1bf4;60737004a5ba9b76bd54988608ff46fe;delivered;2017-09-14 22:30:48;2017-09-14 22:45:41;2017-09-15 21:23:47;2017-10-17 19:38:57;2017-10-05;True;True
7410535fe6a922518e4f862208c066bf;c8b7d6f94ed82f63ec835ef1af699c1f;delivered;2018-05-02 19:53:21;2018-05-02 20:53:46;2018-05-17 14:19:00;2018-07-12 12:02:06;2018-05-23;True;True
a03dd4329530db7fc4201347345864c5;90dfcc00d7ff2daeab34bb3790a0e462;delivered;2017-12-01 10:57:07;2017-12-01 12:31:34;2017-12-07 17:36:00;2018-01-11 19:07:04;2017-12-29;True;True
375e959b0c2a17fef2be1bdaa03fa1b6;98b342e461bd12ba581cfc6aa6b5f120;delivered;2017-12-13 13:32:27;2017-12-13 13:50:17;2017-12-15 17:42:03;2018-01-15 16:12:55;2018-01-17;True;True
101e824cbbf87e5511fcdb89150363d1;eea014c782415250bdc329e49382557d;delivered;2018-03-06 01:42:29;2018-03-07 02:10:29;2018-03-08 01:09:53;2018-04-09 16:48:41;2018-03-29;True;True
147e2f8c0ffbecad4e4f91268c28e1ce;d3694e655c88a73ce66c2d05d65de12b;delivered;2017-04-06 14:47:48;2017-04-06 15:03:06;2017-04-07 14:35:39;2017-05-09 10:20:18;2017-05-12;True;True
e66cc852b36edb438911a0865e65ed40;a9bbe65645502479db214ff9ea506e25;delivered;2017-04-28 12:23:56;2017-04-28 13:05:29;2017-05-04 16:07:42;2017-06-02 12:48:02;2017-05-24;True;True
a45d988c5f5764f548ae6fa14a8ee773;399cc941c7a8a325c3c3bd68f9aeeee9;delivered;2017-10-26 08:50:37;2017-10-26 09:07:43;2017-11-08 22:56:48;2017-12-01 19:24:39;2017-11-28;True;True
1e189a60261c3efb60bdace6d37ac223;d682fa04ab665d8f7d4ede5b8d1dbebb;delivered;2017-11-17 10:22:00;2017-11-17 10:51:04;2017-11-28 17:02:56;2018-01-23 19:06:57;2017-12-14;True;True
41056c68216a5174be6c39a7b4d596c2;f2c995877a18094f7db6037da3d927f1;delivered;2018-04-02 14:44:19;2018-04-02 15:11:19;2018-04-04 02:41:02;2018-05-08 20:12:08;2018-04-25;True;True
58be29292eff76e98cd5063f83ed7c51;202959f85e9ce675cdd5867d0babb876;delivered;2017-12-06 16:51:52;2017-12-07 03:11:15;2017-12-15 16:49:53;2018-01-09 20:38:09;2018-01-09;True;True
3305840d006ff4ecbf347e2c1a38d698;9df838ecf2da1f1acab7c808dd93d6ae;delivered;2017-12-12 00:24:39;2017-12-13 02:36:34;2017-12-14 11:44:44;2018-01-20 14:12:38;2018-01-15;True;True
c262594e0801a04a4946d2f9a16972cd;da967083abbec2737a518bad144f320d;delivered;2017-04-19 17:18:28;2017-04-21 05:10:34;2017-05-11 09:49:52;2017-05-25 06:54:43;2017-05-16;True;True
236dc705223e6458673e808d1024d671;3d85d108500e5b7408f0333e240469c2;delivered;2017-03-25 21:52:22;2017-03-27 09:55:14;2017-03-27 15:39:51;2017-05-03 14:03:40;2017-05-02;True;True
543ab3128139efe78bf5e8006ae25087;ab2ea0f54206e58856bd5b50647a5cbf;delivered;2018-02-28 22:42:01;2018-02-28 22:50:29;2018-03-02 00:15:04;2018-04-02 14:09:00;2018-03-19;True;True
c60c1ff560443153d7f50771e5fe9b92;a2dec8f3303859110de7fa39ea593b45;delivered;2018-02-22 17:53:15;2018-02-24 02:50:34;2018-03-02 00:59:00;2018-05-11 16:45:21;2018-03-15;True;True
1acbcc1d765cecf7db32b44062d5dd16;c86f684815143f5ed9259aecf7e16909;delivered;2017-11-24 15:58:20;2017-11-24 19:36:29;2017-12-16 16:22:52;2018-01-06 14:36:42;2017-12-26;True;True
673eb223ff385f5a14396580692d36ed;dec64f845216857cf58dd6b576457096;delivered;2018-06-28 11:26:48;2018-06-28 11:35:14;2018-08-07 09:34:00;2018-08-13 15:04:17;2018-08-21;True;True
96a902cd4b751087e41ef64474975946;224abfd20ba42fe6b394ba1e5a67b645;delivered;2017-02-28 21:09:07;2017-03-02 03:55:18;2017-03-03 14:05:19;2017-04-13 10:22:00;2017-03-24;True;True
65a9d3006386a380f4b594577a01cef0;fb611ba8817096ba3bdc1d9807f5cdac;delivered;2018-01-16 21:39:25;2018-01-16 21:51:29;2018-02-01 02:44:55;2018-02-19 12:13:32;2018-03-01;True;True
ff0fc662abeada5aedb2f3a0279628c3;81b645548b83aa9c8f177f5509d54cfd;delivered;2018-05-03 22:59:46;2018-05-04 00:52:54;2018-05-05 08:40:00;2018-06-04 23:32:03;2018-06-05;True;True
b418f47f5f940ca554e3010f3c009c8f;5acd1a67f329f6da37575c08b32b87e8;delivered;2017-11-24 09:36:20;2017-11-24 10:13:12;2017-11-29 22:46:48;2018-01-04 17:24:53;2017-12-22;True;True
fbd3991898630a7003a6c900b2b0ed7c;7f999926bdad61c9e3d5442fe294ef2f;delivered;2017-12-23 00:24:55;2017-12-23 00:35:29;2017-12-26 19:03:15;2018-01-23 02:12:08;2018-02-05;True;True
5cdad9598ab8686c137c2ad8c24d4803;72835445167408da77e382199e203451;delivered;2017-11-06 16:46:47;2017-11-06 19:36:09;2017-11-07 18:42:22;2017-12-12 01:12:19;2017-12-07;True;True
906f3bc1c109fc6476f1d3002448f260;e36003b61f157c0ecefdee172a637fa0;delivered;2018-03-06 16:03:17;2018-03-06 16:41:02;2018-03-08 18:58:45;2018-04-09 16:36:37;2018-04-03;True;True
d2aefa1e404936eb9c5660ac2bde4ecb;4143e540a8eeca082e8749064bb16280;delivered;2018-04-28 13:50:23;2018-05-01 06:13:39;2018-05-02 15:15:00;2018-06-04 18:48:44;2018-05-25;True;True
641682198a3f69b843b8d88fd145b8de;9a3feacf0ab6c455903766201558c15f;delivered;2017-08-19 21:23:39;2017-08-19 21:44:18;2017-08-21 21:42:38;2017-09-27 16:38:25;2017-09-21;True;True
9d76974325109da947615c96eac22698;4840b77c0a6401c19133b159163d0061;delivered;2017-11-23 23:07:26;2017-11-25 06:15:10;2017-11-27 23:16:49;2018-01-09 18:09:09;2017-12-22;True;True
a24330f9f979dd041f57f4c8f937c9ad;d32b227858607cb7294b71f92a52da93;delivered;2017-10-28 12:47:17;2017-10-31 04:15:18;2017-11-10 00:38:34;2017-12-02 12:35:00;2017-11-27;True;True
e813a30360cebcbde709b43acab13bda;b682318d8a8bcef0b05be97579624d66;delivered;2018-01-25 22:09:06;2018-01-25 22:18:04;2018-01-31 13:04:10;2018-03-02 20:38:54;2018-02-21;True;True
6d0940a8f5fba47562bb14cd97dfd6da;548692bdcbd6e3683ff306ac9d8418d6;delivered;2018-08-10 00:17:59;2018-08-10 00:30:16;2018-09-03 12:56:00;2018-09-12 20:15:38;2018-08-28;True;True
19f18d8100c83fa718fbe5a064e982d1;16e38770e962953f296350b1bc7684ff;delivered;2017-11-16 22:41:36;2017-11-17 07:06:32;2017-11-17 18:56:51;2017-12-26 16:37:06;2017-12-13;True;True
34f7d354b559b06f85fde0f588dd5152;c5d214fb2765464a463da875f08ee692;delivered;2018-02-28 17:51:13;2018-03-03 02:50:37;2018-03-05 22:08:15;2018-04-13 17:14:21;2018-03-27;True;True
997fd4b37386d10b57d4ac8cdec011a6;4c06b42fbf7b97ab10779cda5549cd1c;delivered;2018-07-08 09:59:19;2018-07-08 10:30:15;2018-07-25 15:12:00;2018-08-08 19:42:53;2018-08-16;True;True
5faa7dafdf19e1e0e96dc20cff3a5f6b;fa384fc2f25297a4ab6ae14753130679;delivered;2017-07-10 00:12:11;2017-07-10 00:25:08;2017-07-10 17:42:35;2017-08-10 20:48:51;2017-08-01;True;True
1436cba3294812a22fe0868db7581b68;662b50538fbec2fa00feb3d4e7135b93;delivered;2017-12-12 22:20:59;2017-12-14 02:11:58;2017-12-14 17:02:48;2018-01-16 21:33:39;2018-01-12;True;True
aa078289a37e7fc6858559006061646d;f3367c9aca21c8339000542eef955545;delivered;2017-12-21 10:26:44;2017-12-22 14:31:45;2018-01-26 20:42:33;2018-02-07 18:19:12;2018-02-01;True;True
ef3d759ba50b03b99a1f7785496d554c;f3717d4601f58d09957af0f308c981bc;delivered;2018-03-07 23:52:43;2018-03-08 02:29:15;2018-03-10 02:22:42;2018-04-10 00:03:32;2018-04-03;True;True
b1135445c9efaedf0b492762d692bbcd;f26fce0d0ea5cd4f464e88472db6161b;delivered;2017-11-24 16:05:11;2017-11-24 19:53:01;2017-11-27 22:55:42;2017-12-27 22:46:12;2017-12-27;True;True
0a8b6e2cf83e2543f6b756e3a6d16eb5;d40c0a437930e5c214c1a779b5815b81;delivered;2018-03-23 14:45:54;2018-03-23 14:55:32;2018-03-27 00:48:46;2018-05-10 22:19:30;2018-04-20;True;True
248065388c27d5287020c4ff60183298;624b29e32f32cea6abc3daa3a6e539ff;delivered;2018-03-02 06:54:42;2018-03-02 07:09:07;2018-03-27 16:52:54;2018-04-06 22:14:52;2018-03-28;True;True
74ad3397d84521ee94f326aad1a35d14;ba9872439094744184c4a480082458c8;delivered;2017-11-24 10:00:18;2017-11-28 02:51:33;2017-12-12 22:56:42;2018-01-17 17:46:03;2017-12-18;True;True
98f80eddddaaa6c3e5dea02ff36ad263;d821071edc6be2316b5bb7b4bc6d6b12;delivered;2018-01-19 19:59:21;2018-01-19 20:17:02;2018-01-23 00:12:45;2018-02-19 21:59:55;2018-02-14;True;True
9f3df5bfd4a69a1bf384e85aba1d0ca7;809afef03e198ef057dc881992599dda;delivered;2018-02-24 12:34:17;2018-02-24 12:48:02;2018-02-26 18:14:48;2018-03-28 00:18:38;2018-03-16;True;True
45d40c41efa3e7f0603b753465305bab;b70ae91b190a35c8b6341211d3b10bd5;delivered;2017-07-24 15:52:29;2017-07-24 16:05:52;2017-08-16 17:37:55;2017-08-28 22:35:04;2017-08-21;True;True
ed8319a94e3499f610df892d44e45767;a9acf77b6991d6bf1eea76ec090c2a4e;delivered;2017-06-07 22:34:37;2017-06-07 22:45:14;2017-06-26 13:33:21;2017-07-11 18:55:46;2017-07-04;True;True
9022823fc38d81801009f09e72eb9dd9;d67b34be0c688b831f3312fff2c1be17;delivered;2018-01-21 23:29:59;2018-01-22 14:04:24;2018-01-25 18:07:42;2018-02-26 18:04:15;2018-02-21;True;True
b0e07744a89c97ec7dc4be61ddf6a5ac;11880ff6b80b15209604ac1e4a5e64e3;delivered;2018-03-13 22:41:06;2018-03-13 22:50:33;2018-03-20 00:34:44;2018-04-17 00:22:24;2018-04-10;True;True
84eda024589384c414522637e6a3d313;6ce4836a1e0c3324d4aadd6832fe151c;delivered;2017-09-01 16:11:40;2017-09-01 16:24:57;2017-09-15 18:02:46;2017-10-02 17:23:29;2017-09-26;True;True
