order_id;customer_id;order_status;order_purchase_timestamp;order_approved_at;order_delivered_carrier_date;order_delivered_customer_date;order_estimated_delivery_date;customer_unique_id;customer_zip_code_prefix;customer_city;customer_state;payment_sequential;payment_type;payment_installments;payment_value;order_item_id;product_id;seller_id;shipping_limit_date;price;freight_value;review_id;review_score;review_comment_title;review_comment_message;review_creation_date;review_answer_timestamp;product_category_name;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm;zip_code_prefix;seller_city;seller_state;geolocation_lat;geolocation_lng;geolocation_city;geolocation_state;delivery_days;approve_days;seller_days;to_customer_days
9561fdb9089a36bb1e9c58c334053eda;aaf2642dd99945833bc3cd3531fc125e;delivered;2018-01-23 11:19:47;2018-01-25 02:38:21;2018-01-26 00:19:42;2018-03-06 14:56:46;2018-02-19;31b0f587f0c7b541c511988575c67cb6;88803;criciuma;SC;1;boleto;1;230.9;1;ee3d532c8a438679776d222e997606b3;f457c46070d02cadd8a68551231220dd;2018-01-31 02:38:21;100.0;15.45;8f06e3e16676b4f283fdda39c97cdb53;3.0;No message;Não chega no prazo e é a segunda vez que tenho que resolver esse problema, isso quando não chega com problemas no produto. Mesmo assim recomendo por ser uma empresa que conheço a muito tempo. ;2018-02-23 00:00:00;2018-02-23 10:43:57;informatica_acessorios;43.0;452.0;1.0;360.0;19.0;18.0;15.0;87047;maringa;PR;-23.41443266666667;-51.88601814141415;maringa;PR;42.0;1;0.0;39.0
9561fdb9089a36bb1e9c58c334053eda;aaf2642dd99945833bc3cd3531fc125e;delivered;2018-01-23 11:19:47;2018-01-25 02:38:21;2018-01-26 00:19:42;2018-03-06 14:56:46;2018-02-19;31b0f587f0c7b541c511988575c67cb6;88803;criciuma;SC;1;boleto;1;230.9;2;ee3d532c8a438679776d222e997606b3;f457c46070d02cadd8a68551231220dd;2018-01-31 02:38:21;100.0;15.45;8f06e3e16676b4f283fdda39c97cdb53;3.0;No message;Não chega no prazo e é a segunda vez que tenho que resolver esse problema, isso quando não chega com problemas no produto. Mesmo assim recomendo por ser uma empresa que conheço a muito tempo. ;2018-02-23 00:00:00;2018-02-23 10:43:57;informatica_acessorios;43.0;452.0;1.0;360.0;19.0;18.0;15.0;87047;maringa;PR;-23.41443266666667;-51.88601814141415;maringa;PR;42.0;1;0.0;39.0
69c7a1e070c1759e15f7a5fd24c36e5b;6cbc69ef01df8d34bd134c6d828c1e53;delivered;2017-03-06 18:34:35;2017-03-06 18:45:08;2017-03-07 08:46:09;2017-05-29 09:42:44;2017-04-04;026d6aade0923331c6065e5daa7aafda;44320;conceicao da feira;BA;1;credit_card;5;134.76;1;3ba2b0de14984ce8f072c58be8d701dd;a3a38f4affed601eb87a97788c949667;2017-03-10 18:45:08;104.99;29.77;3a0a9d9d4ed9e6323a527572187a987d;4.0;No message;Recebiemdo o produto no prazo produtos de Qualidade eu recom;2017-04-06 00:00:00;2017-04-09 15:06:43;brinquedos;59.0;1164.0;4.0;6133.0;44.0;35.0;48.0;89204;joinville;SC;-26.287306648275862;-48.85180144137932;joinville;SC;83.0;0;0.0;83.0
dddd54d8113f120fbbbbe593502a2d47;e11b9d7e63f6045c6007fcb39d771f2d;delivered;2018-03-02 20:20:44;2018-03-03 20:15:53;2018-03-20 17:17:29;2018-04-02 12:05:21;2018-03-23;60ec8175b75dc28e76068d138a70f36e;89035;blumenau;SC;1;credit_card;1;50.63;1;09e9d1c1a370af902b1b7175400021ee;432c37c9dfba871172ec162e20118b8c;2018-03-08 20:15:53;25.0;25.63;2dda217cbce6c248f5488fe095547840;2.0;No message;Demora na emissão da nota levou mais de semana pra isso, demora na entrega ainda não recebi.;2018-03-28 00:00:00;2018-03-28 16:19:00;automotivo;56.0;1040.0;1.0;150.0;16.0;11.0;11.0;70235;brasilia;DF;-15.8131944;-47.89330488;brasília;DF;30.0;0;16.0;12.0
746abc8ae9eb8c8f21a6c916527ff5ba;20bbdccca35dd35f04165cc34b5ec25d;delivered;2017-10-16 04:09:15;2017-10-17 03:56:21;2017-11-08 18:29:29;2017-12-04 19:17:15;2017-11-03;dd008839d99dc023cfd21c8bda8ffb67;24732;sao goncalo;RJ;1;boleto;1;67.99;1;1c63d0a4d75df524d4605a43285925d7;45d33f715e24d15a6ccf5c17b3a23e3c;2017-10-23 03:56:21;51.87;16.12;4abfc1ebdb8d0caa27909b0f0bdd7422;1.0;No message;No message;2017-11-08 00:00:00;2017-11-12 10:01:52;bebes;51.0;353.0;3.0;668.0;21.0;25.0;21.0;18015;sorocaba;SP;-23.502754621359223;-47.43045027184466;sorocaba;SP;49.0;0;22.0;26.0
1bf4871c57b8284ca1dfa1a02ad278c6;ef1cf638ea4788f89b4d2042d694db3a;delivered;2018-02-18 13:38:48;2018-02-18 14:46:42;2018-03-02 21:53:37;2018-03-22 01:41:34;2018-03-09;d3738b2218832d0397dbbceffa3f3514;3694;sao paulo;SP;1;credit_card;1;93.57;1;d2f682fdb39628d58f64ca02d3cb580f;d20b021d3efdf267a402c402a48ea64b;2018-02-22 14:46:42;79.99;13.58;93b68340651eee033046dcdd7520d70e;1.0;No message;No message;2018-03-11 00:00:00;2018-03-11 12:02:56;moveis_decoracao;63.0;447.0;2.0;900.0;80.0;10.0;60.0;14940;ibitinga;SP;-21.75732060839161;-48.82974371678322;ibitinga;SP;31.0;0;12.0;19.0
ab6442c868ae3695e675d3c39aa616a2;5559bf647b4f700749b919fc782e10b3;delivered;2018-02-22 15:03:52;2018-02-22 15:15:28;2018-02-27 21:42:11;2018-04-16 17:46:27;2018-03-26;6c2945276e9222a1e14e3d367b901cc7;56780;tabira;PE;1;credit_card;4;187.41;1;a2c75a23c2f838881dd4275c0cec519f;048c2757535328e0d7dac690ad3c0aae;2018-02-28 15:15:28;157.9;29.51;dab83f73fe7995f953d1ee9ac5faa72f;2.0;No message;um dos melhores sites de compra;2018-03-28 00:00:00;2018-03-28 11:10:39;fashion_calcados;54.0;451.0;5.0;1650.0;36.0;37.0;16.0;14406;franca;SP;-20.536613811659198;-47.43358403587444;franca;SP;53.0;0;5.0;47.0
b7a77aac1be341d2f9009b231cd3b4e8;e43558b2abdd406058436512ebe8b58c;delivered;2017-11-23 21:15:56;2017-11-23 21:27:42;2017-11-29 22:51:28;2018-01-05 17:23:22;2017-12-19;d141f28ea7b53df409e7a9a466858d33;41335;salvador;BA;1;credit_card;10;173.21;1;bb7181410b4e02f93f3697f765db53c7;855668e0971d4dfd7bef1b6a4133b41b;2017-11-29 21:27:42;119.99;53.22;86c0352acbf0906d9ff65f667203c329;1.0;No message;As entregas estão demorando de mais.;2017-12-20 00:00:00;2017-12-22 10:54:22;bebes;36.0;1058.0;1.0;14950.0;77.0;20.0;53.0;13257;itatiba;SP;-22.988257464285716;-46.853962964285714;itatiba;SP;42.0;0;6.0;36.0
3323fd4055090e20288b12f59a77e9fb;e7b96e5c330f63125f06f075bd8ede22;delivered;2018-01-06 13:32:38;2018-01-07 13:27:17;2018-01-15 11:24:50;2018-02-20 22:42:53;2018-02-05;225416791adc72d9d36e757e7f1d628a;64071;teresina;PI;1;credit_card;6;61.45;1;0103863bf3441460142ec23c74388e4c;e5a3438891c0bfdb9394643f95273d8e;2018-01-11 13:27:17;27.3;34.15;b1a6979a01d70c35bbf0b19c89959f6a;1.0;No message;Compei uma pingente e nunca chegou, comprei dia 06 de janeiro hj é 08 de fervereiro e nada.;2018-02-07 00:00:00;2018-02-08 08:41:17;unknown;;595.0;0.0;200.0;16.0;2.0;11.0;13483;limeira;SP;-22.56075490361446;-47.44649413253012;limeira;SP;45.0;0;7.0;36.0
97746144f29ff82670bcd8311e484a16;679606d5183722ee9820f8c94d596788;delivered;2018-03-06 00:01:09;2018-03-06 00:29:03;2018-03-07 22:23:44;2018-04-11 19:38:36;2018-04-06;6926885b18239381073985d8d43e55d3;22250;rio de janeiro;RJ;1;credit_card;1;128.75;1;7d3677c27db94bb3e1edc5d8cb313145;4371b634e0efc0e22b09b52907d9d469;2018-03-12 00:29:03;112.0;16.75;790042197174da49bc17a1470f01e51b;4.0;No message;No message;2018-04-08 00:00:00;2018-04-10 13:24:50;esporte_lazer;40.0;659.0;1.0;500.0;20.0;7.0;14.0;2028;sao paulo;SP;-23.50870288888889;-46.61833766666667;sao paulo;SP;36.0;0;1.0;34.0
605dd1e8229892fbac9c08a82693f888;6ba7254b16cf6bdbb63b792daa982d91;delivered;2018-01-11 10:14:35;2018-01-12 02:35:44;2018-01-13 01:45:42;2018-02-15 15:56:33;2018-02-09;df275a92340e266588f198c579c08850;88880;lauro muller;SC;1;boleto;1;65.09;1;b5c315fb01a02190500528edf520883f;6560211a19b47992c3666cc44a7e94c0;2018-01-18 02:35:44;49.99;15.1;f12a43a3c79a44e4e63be10158afc884;5.0;No message;No message;2018-02-16 00:00:00;2018-02-19 18:02:21;fashion_bolsas_e_acessorios;57.0;147.0;6.0;200.0;16.0;2.0;20.0;5849;sao paulo;SP;-23.65236643181818;-46.75575351136364;sao paulo;SP;35.0;0;0.0;33.0
8681115ee9073763981721e9e4cadbe3;7e1485fc18aebbfb8dc5ec5008db0066;delivered;2018-02-27 22:02:41;2018-02-28 17:50:34;2018-03-01 20:58:53;2018-04-05 16:09:24;2018-03-19;12be5c21c3dd91c968ba438dec8804e2;18530;tiete;SP;1;debit_card;1;239.1;1;cae79e3b5c787c231543fa415a20b5cc;56642bcb79900e777d68e91915cb4267;2018-03-06 17:50:34;28.0;11.85;4639a4ab224b005f3fd4c40af64edf69;1.0;No message;No message;2018-03-21 00:00:00;2018-03-23 12:16:16;ferramentas_jardim;36.0;2213.0;1.0;350.0;45.0;45.0;12.0;3701;sao paulo;SP;-23.5134971875;-46.5502441875;são paulo;SP;36.0;0;1.0;34.0
8681115ee9073763981721e9e4cadbe3;7e1485fc18aebbfb8dc5ec5008db0066;delivered;2018-02-27 22:02:41;2018-02-28 17:50:34;2018-03-01 20:58:53;2018-04-05 16:09:24;2018-03-19;12be5c21c3dd91c968ba438dec8804e2;18530;tiete;SP;1;debit_card;1;239.1;2;cae79e3b5c787c231543fa415a20b5cc;56642bcb79900e777d68e91915cb4267;2018-03-06 17:50:34;28.0;11.85;4639a4ab224b005f3fd4c40af64edf69;1.0;No message;No message;2018-03-21 00:00:00;2018-03-23 12:16:16;ferramentas_jardim;36.0;2213.0;1.0;350.0;45.0;45.0;12.0;3701;sao paulo;SP;-23.5134971875;-46.5502441875;são paulo;SP;36.0;0;1.0;34.0
8681115ee9073763981721e9e4cadbe3;7e1485fc18aebbfb8dc5ec5008db0066;delivered;2018-02-27 22:02:41;2018-02-28 17:50:34;2018-03-01 20:58:53;2018-04-05 16:09:24;2018-03-19;12be5c21c3dd91c968ba438dec8804e2;18530;tiete;SP;1;debit_card;1;239.1;3;cae79e3b5c787c231543fa415a20b5cc;56642bcb79900e777d68e91915cb4267;2018-03-06 17:50:34;28.0;11.85;4639a4ab224b005f3fd4c40af64edf69;1.0;No message;No message;2018-03-21 00:00:00;2018-03-23 12:16:16;ferramentas_jardim;36.0;2213.0;1.0;350.0;45.0;45.0;12.0;3701;sao paulo;SP;-23.5134971875;-46.5502441875;são paulo;SP;36.0;0;1.0;34.0
8681115ee9073763981721e9e4cadbe3;7e1485fc18aebbfb8dc5ec5008db0066;delivered;2018-02-27 22:02:41;2018-02-28 17:50:34;2018-03-01 20:58:53;2018-04-05 16:09:24;2018-03-19;12be5c21c3dd91c968ba438dec8804e2;18530;tiete;SP;1;debit_card;1;239.1;4;cae79e3b5c787c231543fa415a20b5cc;56642bcb79900e777d68e91915cb4267;2018-03-06 17:50:34;28.0;11.85;4639a4ab224b005f3fd4c40af64edf69;1.0;No message;No message;2018-03-21 00:00:00;2018-03-23 12:16:16;ferramentas_jardim;36.0;2213.0;1.0;350.0;45.0;45.0;12.0;3701;sao paulo;SP;-23.5134971875;-46.5502441875;são paulo;SP;36.0;0;1.0;34.0
8681115ee9073763981721e9e4cadbe3;7e1485fc18aebbfb8dc5ec5008db0066;delivered;2018-02-27 22:02:41;2018-02-28 17:50:34;2018-03-01 20:58:53;2018-04-05 16:09:24;2018-03-19;12be5c21c3dd91c968ba438dec8804e2;18530;tiete;SP;1;debit_card;1;239.1;5;cae79e3b5c787c231543fa415a20b5cc;56642bcb79900e777d68e91915cb4267;2018-03-06 17:50:34;28.0;11.85;4639a4ab224b005f3fd4c40af64edf69;1.0;No message;No message;2018-03-21 00:00:00;2018-03-23 12:16:16;ferramentas_jardim;36.0;2213.0;1.0;350.0;45.0;45.0;12.0;3701;sao paulo;SP;-23.5134971875;-46.5502441875;são paulo;SP;36.0;0;1.0;34.0
8681115ee9073763981721e9e4cadbe3;7e1485fc18aebbfb8dc5ec5008db0066;delivered;2018-02-27 22:02:41;2018-02-28 17:50:34;2018-03-01 20:58:53;2018-04-05 16:09:24;2018-03-19;12be5c21c3dd91c968ba438dec8804e2;18530;tiete;SP;1;debit_card;1;239.1;6;cae79e3b5c787c231543fa415a20b5cc;56642bcb79900e777d68e91915cb4267;2018-03-06 17:50:34;28.0;11.85;4639a4ab224b005f3fd4c40af64edf69;1.0;No message;No message;2018-03-21 00:00:00;2018-03-23 12:16:16;ferramentas_jardim;36.0;2213.0;1.0;350.0;45.0;45.0;12.0;3701;sao paulo;SP;-23.5134971875;-46.5502441875;são paulo;SP;36.0;0;1.0;34.0
7978aa5d3192f689ad92bcb96ae2fef0;96ea9ef4efcf7c1f253d6203c56d88d2;delivered;2017-10-28 10:10:32;2017-10-28 10:26:16;2017-11-21 06:12:05;2017-12-09 16:09:04;2017-12-12;7ed95317b0006c3104d204efb64848de;66825;belem;PA;1;credit_card;1;53.05;1;f71f42e2381752836563b70beb542f80;85d9eb9ddc5d00ca9336a2219c97bb13;2017-11-16 10:26:16;31.9;21.15;96eed830fd0ab66c18b4dcb7aa38a465;5.0;No message;No message;2017-12-10 00:00:00;2017-12-10 18:42:54;informatica_acessorios;34.0;1078.0;2.0;250.0;41.0;2.0;29.0;31255;belo horizonte;MG;-19.869495041237112;-43.950943953608245;belo horizonte;MG;42.0;0;23.0;18.0
6a9c9e93c5bcd0e6b308ce42094a569f;9a17a2d857d5a38a7a959f5cd1d1d015;delivered;2017-12-21 13:25:14;2017-12-22 13:14:30;2017-12-27 18:04:45;2018-02-06 23:29:00;2018-01-31;616779283ff7922c3aed6b8e18a39c8c;68030;santarem;PA;1;credit_card;4;194.45;1;c83cd797bc7742a94927dfce4efff001;440dd6ab244315c632130ecfb63827b1;2017-12-29 13:14:30;164.9;29.55;281add78e0a8d05a38d23d9bf1c7e1a7;1.0;No message;nao recebimento;2018-02-03 00:00:00;2018-02-05 16:28:11;esporte_lazer;55.0;2173.0;5.0;2100.0;80.0;8.0;15.0;15502;votuporanga;SP;-20.41636391791045;-49.985004;votuporanga;SP;47.0;0;5.0;41.0
9d57c2295efd51a11106d2d8175c676a;09fb0a39eda61227d0a8c0627a01b9e9;delivered;2018-02-25 10:07:24;2018-02-25 10:28:47;2018-02-27 23:34:50;2018-04-10 13:38:30;2018-03-21;17f90e61c7a2989f471041837a075e5c;74650;goiania;GO;1;credit_card;1;56.0;1;ec5b3c8bb77ad22278f6e9d719a83de3;4a3ca9315b744ce9f8e9374361493884;2018-03-01 10:28:47;12.9;15.1;9b568bcc421abe02391f919ef5629410;1.0;No message;No message;2018-03-23 00:00:00;2018-03-25 09:10:38;casa_conforto_2;46.0;348.0;1.0;700.0;65.0;18.0;28.0;14940;ibitinga;SP;-21.75732060839161;-48.82974371678322;ibitinga;SP;44.0;0;2.0;41.0
9d57c2295efd51a11106d2d8175c676a;09fb0a39eda61227d0a8c0627a01b9e9;delivered;2018-02-25 10:07:24;2018-02-25 10:28:47;2018-02-27 23:34:50;2018-04-10 13:38:30;2018-03-21;17f90e61c7a2989f471041837a075e5c;74650;goiania;GO;1;credit_card;1;56.0;2;ec5b3c8bb77ad22278f6e9d719a83de3;4a3ca9315b744ce9f8e9374361493884;2018-03-01 10:28:47;12.9;15.1;9b568bcc421abe02391f919ef5629410;1.0;No message;No message;2018-03-23 00:00:00;2018-03-25 09:10:38;casa_conforto_2;46.0;348.0;1.0;700.0;65.0;18.0;28.0;14940;ibitinga;SP;-21.75732060839161;-48.82974371678322;ibitinga;SP;44.0;0;2.0;41.0
845ac06e0873e12e221a7f8a5ad06477;0215ccbc95aee7344ac14c2bacf19d12;delivered;2018-03-02 14:42:43;2018-03-02 15:12:15;2018-03-06 17:59:01;2018-04-02 15:48:56;2018-03-23;9113bbc10bbcdc498c65fcc1b81350a1;88306;itajai;SC;1;credit_card;4;90.88;1;aca2eb7d00ea1a7b8ebd4e68314663af;955fee9216a65b617aa5c0531780ce60;2018-03-09 15:12:15;69.9;20.98;efde904ca09072a20d6195aecc29f3c6;2.0;No message;No message;2018-03-25 00:00:00;2018-03-26 17:32:10;moveis_decoracao;44.0;903.0;6.0;2600.0;50.0;10.0;30.0;4782;sao paulo;SP;-23.691013257142856;-46.70380971428572;sao paulo;SP;31.0;0;4.0;26.0
a279303ffd9d8c583d887dbf8f5666b1;cefd7308cec89db955a4f0521d269f54;delivered;2018-02-26 16:30:54;2018-02-27 20:55:57;2018-03-01 19:49:06;2018-04-04 23:34:25;2018-03-23;74ed854a1d507850912cc7bb29c752cb;65690;colinas;MA;1;credit_card;8;361.07;1;bb50f2e236e5eea0100680137654686c;f7ba60f8c3f99e7ee4042fdef03b70c4;2018-03-05 20:55:57;325.0;36.07;2f9d0f49615abe90767a7067568e3ad2;1.0;No message;No message;2018-03-28 00:00:00;2018-04-02 20:33:46;beleza_saude;60.0;2644.0;6.0;400.0;34.0;4.0;22.0;9628;sao bernardo do campo;SP;-23.66130533333333;-46.5642975;sao bernardo do campo;SP;37.0;1;1.0;34.0
483ad8e78dc16136316aded1f0602031;578caaf393f2b39426846f3b87066cb6;delivered;2018-01-22 21:16:20;2018-01-23 03:36:49;2018-02-19 15:24:50;2018-02-21 00:47:48;2018-02-23;65942a39d31e4aa627f0f65e0298ba2f;87050;maringa;PR;1;boleto;1;216.87;1;e53e557d5a159f5aa2c5e995dfdf244b;8e6d7754bc7e0f22c96d255ebda59eba;2018-01-29 03:36:49;94.56;18.1;b0ac2d014efe743e181a5e8dc9cfb8ad;3.0;No message;O preço foi ótimo, o prazo de entrega que é longo (mais de 1 mês para entregar). Comprei 2 cartuchos e entregaram apenas 1, reclamei e enviaram o outro ainda dentro do prazo de entrega.;2018-02-22 00:00:00;2018-02-27 11:29:18;informatica_acessorios;33.0;256.0;1.0;180.0;17.0;10.0;13.0;12233;sao jose dos campos;SP;-23.24668079;-45.886909145;sao jose dos campos;SP;29.0;0;27.0;1.0
483ad8e78dc16136316aded1f0602031;578caaf393f2b39426846f3b87066cb6;delivered;2018-01-22 21:16:20;2018-01-23 03:36:49;2018-02-19 15:24:50;2018-02-21 00:47:48;2018-02-23;65942a39d31e4aa627f0f65e0298ba2f;87050;maringa;PR;1;boleto;1;216.87;2;36f60d45225e60c7da4558b070ce4b60;8e6d7754bc7e0f22c96d255ebda59eba;2018-01-29 03:36:49;89.5;14.71;b0ac2d014efe743e181a5e8dc9cfb8ad;3.0;No message;O preço foi ótimo, o prazo de entrega que é longo (mais de 1 mês para entregar). Comprei 2 cartuchos e entregaram apenas 1, reclamei e enviaram o outro ainda dentro do prazo de entrega.;2018-02-22 00:00:00;2018-02-27 11:29:18;informatica_acessorios;33.0;300.0;1.0;207.0;19.0;11.0;14.0;12233;sao jose dos campos;SP;-23.24668079;-45.886909145;sao jose dos campos;SP;29.0;0;27.0;1.0
b168d329f34145f3b1bd2d09ba74f0a5;36ad893b6f3eda60c48afadbdff160d1;delivered;2017-12-08 13:01:50;2017-12-08 13:14:27;2017-12-12 21:03:31;2018-01-19 02:28:22;2018-01-04;2a6d464f307f26f32873ba9f9209a96d;23071;rio de janeiro;RJ;1;credit_card;1;76.66;1;422879e10f46682990de24d770e7f83d;1f50f920176fa81dab994f9023523100;2017-12-14 13:14:27;59.0;17.66;0872e0dd8677dd7489a035ec4b828084;1.0;No message;Ainda não recebi o produto;2018-01-06 00:00:00;2018-01-06 10:33:31;ferramentas_jardim;56.0;348.0;2.0;1550.0;30.0;22.0;30.0;15025;sao jose do rio preto;SP;-20.806706917293237;-49.389164669172935;sao jose do rio preto;SP;41.0;0;4.0;37.0
b57278e94a17f53f5a91bb0aab49c397;8c812604bb36f468870e6b5c50d70531;delivered;2017-02-20 21:56:46;2017-02-22 03:05:08;2017-02-24 07:12:45;2017-04-20 12:08:20;2017-04-04;122cc1d03e2d44b142fd5a849bbd3ade;13213;jundiai;SP;1;boleto;1;56.86;1;8338cef8355d238f43711dcb9c0657b2;cca3071e3e9bb7d12640c9fbe2301306;2017-03-02 21:56:46;45.9;10.96;0fdae4217dbc10b5d6c9c337478d7134;2.0;No message;No message;2017-04-08 00:00:00;2017-04-08 07:40:52;moveis_decoracao;59.0;473.0;1.0;700.0;30.0;3.0;20.0;14940;ibitinga;SP;-21.75732060839161;-48.82974371678322;ibitinga;SP;58.0;1;2.0;55.0
b1cc044d321053348a5e482ca7e6b2e3;d3286ca43aa21423c6045b2806ca8e56;delivered;2018-01-30 19:29:01;2018-01-30 19:54:04;2018-02-09 13:08:10;2018-03-16 01:41:08;2018-03-20;acd02fc85cf6339f896c161af2b6abcd;96083;pelotas;RS;1;credit_card;1;145.58;1;a9516a079e37a9c9c36b9b78b10169e8;7c67e1448b00f6e969d365cea6b010ab;2018-02-13 19:54:04;106.99;38.59;4d36f8266245b00faebc520e9cd963c0;2.0;No message;No message;2018-03-17 00:00:00;2018-03-17 09:29:47;moveis_escritorio;41.0;1141.0;1.0;8683.0;54.0;64.0;31.0;8577;itaquaquecetuba;SP;-23.48611158273381;-46.36672078417266;itaquaquecetuba;SP;44.0;0;9.0;34.0
f1db3b4ae1a3252075e1bcb338303e7f;53313245c173ce9077b0d33472014ccc;delivered;2018-01-22 17:05:18;2018-01-23 03:36:55;2018-02-19 17:36:35;2018-02-23 22:58:35;2018-02-14;53965f43b1f9fe05ba19b68617df215e;99870;sao jose do ouro;RS;1;boleto;1;144.9;1;68361925fcb61b3627e79dd95137ae7f;87142160b41353c4e5fca2360caf6f92;2018-01-29 03:36:55;59.9;12.55;6239d90e40b288ffeb8146a2bc027420;5.0;No message;O prazo de entrega da loja é demorado, mas se a gente nao tem urgencia, fica tudo bem.;2018-02-17 00:00:00;2018-02-19 16:42:46;informatica_acessorios;28.0;1064.0;1.0;253.0;14.0;12.0;12.0;90230;porto alegre;RS;-30.008181507936506;-51.20130402116402;porto alegre;RS;32.0;0;27.0;4.0
f1db3b4ae1a3252075e1bcb338303e7f;53313245c173ce9077b0d33472014ccc;delivered;2018-01-22 17:05:18;2018-01-23 03:36:55;2018-02-19 17:36:35;2018-02-23 22:58:35;2018-02-14;53965f43b1f9fe05ba19b68617df215e;99870;sao jose do ouro;RS;1;boleto;1;144.9;2;68361925fcb61b3627e79dd95137ae7f;87142160b41353c4e5fca2360caf6f92;2018-01-29 03:36:55;59.9;12.55;6239d90e40b288ffeb8146a2bc027420;5.0;No message;O prazo de entrega da loja é demorado, mas se a gente nao tem urgencia, fica tudo bem.;2018-02-17 00:00:00;2018-02-19 16:42:46;informatica_acessorios;28.0;1064.0;1.0;253.0;14.0;12.0;12.0;90230;porto alegre;RS;-30.008181507936506;-51.20130402116402;porto alegre;RS;32.0;0;27.0;4.0
1777854e00599d581f88f45af1432949;dec9197cddc4a996a3eb89c1d5df30a0;delivered;2018-03-03 15:43:21;2018-03-04 15:48:15;2018-03-05 21:24:26;2018-04-30 18:51:20;2018-03-28;7d7fe01baffff86c1d2278105110f6f9;60180;fortaleza;CE;1;credit_card;10;136.2;1;adc32eb18332c495cdfdd97d01520d80;8648b1e89e9b349e32d3741b30ec737e;2018-03-08 15:48:15;108.9;27.3;7528a396f7625967f05cb09946286608;1.0;No message;Ultimamente estão atrasando muito as entregas;2018-03-30 00:00:00;2018-03-30 07:39:43;construcao_ferramentas_construcao;54.0;508.0;3.0;667.0;20.0;8.0;21.0;12308;jacarei;SP;-23.30391693129771;-45.96265238931298;jacarei;SP;58.0;1;1.0;55.0
0c38c51b8a775bccbf8a0e340be3cece;1b8d4b28ab60427100f70a7232fdf094;delivered;2018-07-29 17:56:09;2018-07-29 18:05:11;2018-08-03 12:37:00;2018-09-01 00:34:24;2018-08-20;7ae91d0327fb06c557aaa56c16409150;58328;pedras de fogo;PB;1;credit_card;1;93.2;1;c3d0861113018ae43eaf47fcf5f0229b;903037660cf848a717166eb7a06d616e;2018-08-03 18:05:11;69.99;23.21;d65a8cf4b660799a787f7468fdba859c;1.0;No message;No message;2018-08-22 00:00:00;2018-08-22 16:45:10;moveis_decoracao;44.0;244.0;1.0;669.0;36.0;21.0;32.0;5734;sao paulo;SP;-23.625699081818183;-46.74346764090909;sao paulo;SP;33.0;0;4.0;28.0
05a8c94a9361d5496501f6577cf82841;c62d3321fbc841fce665169b9f3218a7;delivered;2018-03-17 19:39:17;2018-03-17 19:50:31;2018-03-22 18:46:42;2018-05-04 22:12:27;2018-04-20;536491a3d3f8b55d8918c108d0f1f5ee;22793;rio de janeiro;RJ;1;credit_card;1;166.59;1;93c480c7d11c68ba0a71e850da61b674;70a12e78e608ac31179aea7f8422044b;2018-03-23 19:50:31;149.0;17.59;e2102ebfaefd84fa163478c2e70b4371;2.0;No message;No message;2018-04-22 00:00:00;2018-04-22 13:17:04;informatica_acessorios;42.0;458.0;4.0;300.0;16.0;4.0;20.0;12327;jacarei;SP;-23.302318210884355;-45.97188823809524;jacarei;SP;48.0;0;4.0;43.0
d1b1a90a35eab67950b29a4a38f9a04c;8e899fa0db613636d5e7aaf46c221597;delivered;2017-11-24 17:56:30;2017-11-24 21:16:22;2017-12-05 17:53:04;2018-01-08 19:20:15;2017-12-26;43cfb2f02ec8067b1fe8be83b4fc5104;65755;joselandia;MA;1;credit_card;2;109.18;1;efa91c03c750cf82e0e9fc5523aca73c;391fc6631aebcf3004804e51b40bcf1e;2017-11-30 21:16:22;73.35;35.83;07699a7d1ea339fed7f5f38adf1d5ed5;5.0;No message;No message;2017-12-28 00:00:00;2018-01-03 11:12:09;moveis_decoracao;56.0;220.0;7.0;1000.0;31.0;11.0;26.0;14940;ibitinga;SP;-21.75732060839161;-48.82974371678322;ibitinga;SP;45.0;0;10.0;34.0
9baba2001be25ff76212cddad73139de;346a1210995a24e531bfeccd3d9d3684;delivered;2018-02-14 21:38:17;2018-02-14 21:50:26;2018-02-16 21:22:26;2018-03-29 21:06:03;2018-03-14;8e56dc74df943cf6a545501272646c80;28230;sao francisco de itabapoana;RJ;1;credit_card;1;36.69;1;fed5c40c27e1c88560a9e92d82ee0825;128639473a139ac0f3e5f5ade55873a5;2018-02-20 20:50:26;19.9;16.79;f95c69538c4c2b82ff94f7fd9c9a12c5;3.0;No message;No message;2018-03-16 00:00:00;2018-03-25 17:49:17;eletronicos;53.0;109.0;1.0;150.0;24.0;12.0;18.0;87050;maringa;PR;-23.4311305720339;-51.91823523305085;maringa;PR;42.0;0;1.0;40.0
